year;country;word;frequency;count;%_headlines;word_len;freq_rank;hfreq_rank;theme
2011;India;tribal;1;2438;0.0410172;6;310;310;race, ethnicity and identity
2012;India;tribal;4;3634;0.1100715;6;310;310;race, ethnicity and identity
2013;India;tribal;4;4910;0.0814664;6;310;310;race, ethnicity and identity
2014;India;tribal;11;7502;0.1466276;6;310;310;race, ethnicity and identity
2015;India;tribal;18;10532;0.1709077;6;310;310;race, ethnicity and identity
2016;India;tribal;26;14012;0.1855552;6;310;310;race, ethnicity and identity
2017;India;tribal;38;17097;0.2222612;6;310;310;race, ethnicity and identity
2018;India;tribal;40;19170;0.2086594;6;310;310;race, ethnicity and identity
2019;India;tribal;59;20849;0.2829872;6;310;310;race, ethnicity and identity
2020;India;tribal;32;21942;0.145839;6;310;310;race, ethnicity and identity
2021;India;tribal;23;12622;0.1822215;6;310;310;race, ethnicity and identity
2010;India;hijab;1;1584;0.0631313;5;323;323;race, ethnicity and identity
2011;India;hijab;4;2438;0.1640689;5;323;323;race, ethnicity and identity
2012;India;hijab;3;3634;0.0825537;5;323;323;race, ethnicity and identity
2013;India;hijab;3;4910;0.0610998;5;323;323;race, ethnicity and identity
2014;India;hijab;8;7502;0.1066382;5;323;323;race, ethnicity and identity
2015;India;hijab;10;10532;0.0949487;5;323;323;race, ethnicity and identity
2016;India;hijab;55;14012;0.3925207;5;323;323;race, ethnicity and identity
2017;India;hijab;64;17097;0.3743347;5;323;323;race, ethnicity and identity
2018;India;hijab;40;19170;0.2086594;5;323;323;race, ethnicity and identity
2019;India;hijab;28;20849;0.134299;5;323;323;race, ethnicity and identity
2020;India;hijab;15;21942;0.068362;5;323;323;race, ethnicity and identity
2021;India;hijab;21;12622;0.1663762;5;323;323;race, ethnicity and identity
2010;India;survivor;1;1584;0.0631313;8;328;328;empowerment
2012;India;survivor;1;3634;0.0275179;8;328;328;empowerment
2013;India;survivor;4;4910;0.0814664;8;328;328;empowerment
2014;India;survivor;6;7502;0.07997869999999;8;328;328;empowerment
2015;India;survivor;18;10532;0.1709077;8;328;328;empowerment
2016;India;survivor;20;14012;0.1427348;8;328;328;empowerment
2017;India;survivor;29;17097;0.1696204;8;328;328;empowerment
2018;India;survivor;35;19170;0.1825769;8;328;328;empowerment
2019;India;survivor;34;20849;0.1630774;8;328;328;empowerment
2020;India;survivor;42;21942;0.1914137;8;328;328;empowerment
2021;India;survivor;21;12622;0.1663762;8;328;328;empowerment
2010;India;trial;1;1584;0.0631313;5;329;329;crime and violence
2011;India;trial;1;2438;0.0410172;5;329;329;crime and violence
2012;India;trial;11;3634;0.3026968;5;329;329;crime and violence
2013;India;trial;16;4910;0.3258656;5;329;329;crime and violence
2014;India;trial;18;7502;0.239936;5;329;329;crime and violence
2015;India;trial;11;10532;0.1044436;5;329;329;crime and violence
2016;India;trial;14;14012;0.0999144;5;329;329;crime and violence
2017;India;trial;15;17097;0.0877347;5;329;329;crime and violence
2018;India;trial;22;19170;0.1147626;5;329;329;crime and violence
2019;India;trial;34;20849;0.1630774;5;329;329;crime and violence
2020;India;trial;43;21942;0.1959712;5;329;329;crime and violence
2021;India;trial;21;12622;0.1663762;5;329;329;crime and violence
2010;India;sexual;5;1584;0.3156566;6;330;330;female stereotypes
2011;India;sexual;14;2438;0.5742412;6;330;330;female stereotypes
2012;India;sexual;12;3634;0.3302146;6;330;330;female stereotypes
2013;India;sexual;34;4910;0.6924644;6;330;330;female stereotypes
2014;India;sexual;47;7502;0.6264996;6;330;330;female stereotypes
2015;India;sexual;61;10532;0.57918719999999;6;330;330;female stereotypes
2016;India;sexual;78;14012;0.55666569999999;6;330;330;female stereotypes
2017;India;sexual;194;17097;1.134702;6;330;330;female stereotypes
2018;India;sexual;293;19170;1.5284298;6;330;330;female stereotypes
2019;India;sexual;156;20849;0.7482373;6;330;330;female stereotypes
2020;India;sexual;139;21942;0.6334883;6;330;330;female stereotypes
2021;India;sexual;101;12622;0.8001901;6;330;330;female stereotypes
2010;India;athlete;1;1584;0.0631313;7;335;336;empowerment
2011;India;athlete;4;2438;0.1640689;7;335;336;empowerment
2012;India;athlete;13;3634;0.3577325;7;335;336;empowerment
2013;India;athlete;6;4910;0.1221996;7;335;336;empowerment
2014;India;athlete;4;7502;0.0533191;7;335;336;empowerment
2015;India;athlete;14;10532;0.1329282;7;335;336;empowerment
2016;India;athlete;32;14012;0.2283757;7;335;336;empowerment
2017;India;athlete;24;17097;0.1403755;7;335;336;empowerment
2018;India;athlete;38;19170;0.1982264;7;335;336;empowerment
2019;India;athlete;64;20849;0.3069692;7;335;336;empowerment
2020;India;athlete;39;21942;0.17774129999999;7;335;336;empowerment
2021;India;athlete;20;12622;0.1584535;7;335;336;empowerment
2010;India;dalit;2;1584;0.1262626;5;343;344;race, ethnicity and identity
2011;India;dalit;4;2438;0.1640689;5;343;344;race, ethnicity and identity
2012;India;dalit;6;3634;0.1651073;5;343;344;race, ethnicity and identity
2013;India;dalit;10;4910;0.203666;5;343;344;race, ethnicity and identity
2014;India;dalit;14;7502;0.1866169;5;343;344;race, ethnicity and identity
2015;India;dalit;13;10532;0.1234333;5;343;344;race, ethnicity and identity
2016;India;dalit;66;14012;0.4710248;5;343;344;race, ethnicity and identity
2017;India;dalit;68;17097;0.3977306;5;343;344;race, ethnicity and identity
2018;India;dalit;106;19170;0.5529473;5;343;344;race, ethnicity and identity
2019;India;dalit;83;20849;0.3981006;5;343;344;race, ethnicity and identity
2020;India;dalit;137;21942;0.6243733;5;343;344;race, ethnicity and identity
2021;India;dalit;39;12622;0.3089843;5;343;344;race, ethnicity and identity
2010;India;shame;1;1584;0.0631313;5;351;351;female stereotypes
2011;India;shame;1;2438;0.0410172;5;351;351;female stereotypes
2012;India;shame;3;3634;0.0825537;5;351;351;female stereotypes
2013;India;shame;4;4910;0.0814664;5;351;351;female stereotypes
2014;India;shame;8;7502;0.1066382;5;351;351;female stereotypes
2015;India;shame;30;10532;0.2848462;5;351;351;female stereotypes
2016;India;shame;38;14012;0.2711961;5;351;351;female stereotypes
2017;India;shame;43;17097;0.2515061;5;351;351;female stereotypes
2018;India;shame;55;19170;0.2869066;5;351;351;female stereotypes
2019;India;shame;47;20849;0.2254305;5;351;351;female stereotypes
2020;India;shame;32;21942;0.145839;5;351;351;female stereotypes
2021;India;shame;19;12622;0.1505308;5;351;351;female stereotypes
2010;India;security;1;1584;0.0631313;8;373;375;crime and violence
2012;India;security;6;3634;0.1651073;8;373;375;crime and violence
2013;India;security;14;4910;0.2851324;8;373;375;crime and violence
2014;India;security;15;7502;0.1999467;8;373;375;crime and violence
2015;India;security;17;10532;0.16141279999999;8;373;375;crime and violence
2016;India;security;30;14012;0.2141022;8;373;375;crime and violence
2017;India;security;42;17097;0.2456571;8;373;375;crime and violence
2018;India;security;34;19170;0.1773605;8;373;375;crime and violence
2019;India;security;48;20849;0.2302269;8;373;375;crime and violence
2020;India;security;44;21942;0.2005287;8;373;375;crime and violence
2021;India;security;17;12622;0.1346855;8;373;375;crime and violence
2010;India;daughter;22;1584;1.3888889;8;375;371;female stereotypes
2011;India;daughter;45;2438;1.8457752;8;375;371;female stereotypes
2012;India;daughter;57;3634;1.5685195;8;375;371;female stereotypes
2013;India;daughter;80;4910;1.6293279;8;375;371;female stereotypes
2014;India;daughter;111;7502;1.4796054;8;375;371;female stereotypes
2015;India;daughter;176;10532;1.6710976;8;375;371;female stereotypes
2016;India;daughter;258;14012;1.8412789;8;375;371;female stereotypes
2017;India;daughter;300;17097;1.7546938;8;375;371;female stereotypes
2018;India;daughter;309;19170;1.6118936;8;375;371;female stereotypes
2019;India;daughter;423;20849;2.0288743;8;375;371;female stereotypes
2020;India;daughter;484;21942;2.2058153;8;375;371;female stereotypes
2021;India;daughter;371;12622;2.9393123;8;375;371;female stereotypes
2010;India;lead;8;1584;0.5050505;4;377;377;empowerment
2011;India;lead;12;2438;0.4922067;4;377;377;empowerment
2012;India;lead;19;3634;0.5228398;4;377;377;empowerment
2013;India;lead;22;4910;0.4480652;4;377;377;empowerment
2014;India;lead;58;7502;0.77312719999999;4;377;377;empowerment
2015;India;lead;82;10532;0.77857959999999;4;377;377;empowerment
2016;India;lead;119;14012;0.8492721;4;377;377;empowerment
2017;India;lead;117;17097;0.6843306;4;377;377;empowerment
2018;India;lead;191;19170;0.9963485;4;377;377;empowerment
2019;India;lead;213;20849;1.0216317;4;377;377;empowerment
2020;India;lead;238;21942;1.0846778;4;377;377;empowerment
2021;India;lead;133;12622;1.0537157;4;377;377;empowerment
2010;India;abuse;6;1584;0.3787879;5;389;389;crime and violence
2011;India;abuse;8;2438;0.3281378;5;389;389;crime and violence
2012;India;abuse;14;3634;0.3852504;5;389;389;crime and violence
2013;India;abuse;26;4910;0.5295316;5;389;389;crime and violence
2014;India;abuse;39;7502;0.5198614;5;389;389;crime and violence
2015;India;abuse;49;10532;0.4652488;5;389;389;crime and violence
2016;India;abuse;87;14012;0.6208964;5;389;389;crime and violence
2017;India;abuse;148;17097;0.8656489;5;389;389;crime and violence
2018;India;abuse;140;19170;0.7303078;5;389;389;crime and violence
2019;India;abuse;132;20849;0.6331239;5;389;389;crime and violence
2020;India;abuse;154;21942;0.7018503;5;389;389;crime and violence
2021;India;abuse;92;12622;0.7288861;5;389;389;crime and violence
2010;India;pink;1;1584;0.0631313;4;391;391;female stereotypes
2011;India;pink;2;2438;0.0820345;4;391;391;female stereotypes
2012;India;pink;8;3634;0.2201431;4;391;391;female stereotypes
2013;India;pink;7;4910;0.1425662;4;391;391;female stereotypes
2014;India;pink;5;7502;0.06664889999999;4;391;391;female stereotypes
2015;India;pink;14;10532;0.1329282;4;391;391;female stereotypes
2016;India;pink;35;14012;0.2497859;4;391;391;female stereotypes
2017;India;pink;36;17097;0.2105633;4;391;391;female stereotypes
2018;India;pink;40;19170;0.2086594;4;391;391;female stereotypes
2019;India;pink;53;20849;0.2542088;4;391;391;female stereotypes
2020;India;pink;22;21942;0.1002643;4;391;391;female stereotypes
2021;India;pink;15;12622;0.1188401;4;391;391;female stereotypes
2010;India;knife;1;1584;0.0631313;5;402;403;crime and violence
2011;India;knife;2;2438;0.0820345;5;402;403;crime and violence
2012;India;knife;7;3634;0.1926252;5;402;403;crime and violence
2013;India;knife;3;4910;0.0610998;5;402;403;crime and violence
2014;India;knife;11;7502;0.1466276;5;402;403;crime and violence
2015;India;knife;6;10532;0.0569692;5;402;403;crime and violence
2016;India;knife;10;14012;0.0713674;5;402;403;crime and violence
2017;India;knife;14;17097;0.0818857;5;402;403;crime and violence
2018;India;knife;16;19170;0.08346369999999;5;402;403;crime and violence
2019;India;knife;18;20849;0.0863351;5;402;403;crime and violence
2020;India;knife;16;21942;0.0729195;5;402;403;crime and violence
2021;India;knife;14;12622;0.1109174;5;402;403;crime and violence
2010;India;march;1;1584;0.0631313;5;403;404;empowerment
2011;India;march;2;2438;0.0820345;5;403;404;empowerment
2012;India;march;2;3634;0.0550358;5;403;404;empowerment
2013;India;march;2;4910;0.0407332;5;403;404;empowerment
2014;India;march;5;7502;0.06664889999999;5;403;404;empowerment
2015;India;march;8;10532;0.075959;5;403;404;empowerment
2016;India;march;15;14012;0.1070511;5;403;404;empowerment
2017;India;march;57;17097;0.3333918;5;403;404;empowerment
2018;India;march;57;19170;0.2973396;5;403;404;empowerment
2019;India;march;37;20849;0.1774665;5;403;404;empowerment
2020;India;march;40;21942;0.1822988;5;403;404;empowerment
2021;India;march;14;12622;0.1109174;5;403;404;empowerment
2010;India;mom;9;1584;0.5681818;3;418;418;female stereotypes
2011;India;mom;12;2438;0.4922067;3;418;418;female stereotypes
2012;India;mom;36;3634;0.9906439;3;418;418;female stereotypes
2013;India;mom;34;4910;0.6924644;3;418;418;female stereotypes
2014;India;mom;44;7502;0.5865103;3;418;418;female stereotypes
2015;India;mom;90;10532;0.8545385;3;418;418;female stereotypes
2016;India;mom;114;14012;0.8135884;3;418;418;female stereotypes
2017;India;mom;122;17097;0.7135755;3;418;418;female stereotypes
2018;India;mom;172;19170;0.8972353;3;418;418;female stereotypes
2019;India;mom;190;20849;0.9113147;3;418;418;female stereotypes
2020;India;mom;227;21942;1.0345456;3;418;418;female stereotypes
2021;India;mom;118;12622;0.9348756;3;418;418;female stereotypes
2010;India;rape;30;1584;1.8939394;4;430;429;crime and violence
2011;India;rape;38;2438;1.5586546;4;430;429;crime and violence
2012;India;rape;91;3634;2.5041277;4;430;429;crime and violence
2013;India;rape;186;4910;3.7881874;4;430;429;crime and violence
2014;India;rape;243;7502;3.2391362;4;430;429;crime and violence
2015;India;rape;220;10532;2.088872;4;430;429;crime and violence
2016;India;rape;335;14012;2.3908079;4;430;429;crime and violence
2017;India;rape;449;17097;2.6261917;4;430;429;crime and violence
2018;India;rape;620;19170;3.2342201;4;430;429;crime and violence
2019;India;rape;587;20849;2.8154828;4;430;429;crime and violence
2020;India;rape;659;21942;3.0033725;4;430;429;crime and violence
2021;India;rape;382;12622;3.0264617;4;430;429;crime and violence
2010;India;pregnant;15;1584;0.9469697;8;431;430;female stereotypes
2011;India;pregnant;29;2438;1.1894996;8;431;430;female stereotypes
2012;India;pregnant;39;3634;1.0731976;8;431;430;female stereotypes
2013;India;pregnant;39;4910;0.7942974;8;431;430;female stereotypes
2014;India;pregnant;71;7502;0.9464143;8;431;430;female stereotypes
2015;India;pregnant;104;10532;0.9874668;8;431;430;female stereotypes
2016;India;pregnant;140;14012;0.9991436;8;431;430;female stereotypes
2017;India;pregnant;219;17097;1.2809265;8;431;430;female stereotypes
2018;India;pregnant;196;19170;1.0224309;8;431;430;female stereotypes
2019;India;pregnant;205;20849;0.9832606;8;431;430;female stereotypes
2020;India;pregnant;327;21942;1.4902926;8;431;430;female stereotypes
2021;India;pregnant;191;12622;1.51323089999999;8;431;430;female stereotypes
2010;India;police;26;1584;1.6414141;6;433;433;crime and violence
2011;India;police;33;2438;1.3535685;6;433;433;crime and violence
2012;India;police;67;3634;1.8436984;6;433;433;crime and violence
2013;India;police;80;4910;1.6293279;6;433;433;crime and violence
2014;India;police;129;7502;1.7195415;6;433;433;crime and violence
2015;India;police;181;10532;1.718572;6;433;433;crime and violence
2016;India;police;226;14012;1.61290319999999;6;433;433;crime and violence
2017;India;police;309;17097;1.8073346;6;433;433;crime and violence
2018;India;police;422;19170;2.2013563;6;433;433;crime and violence
2019;India;police;516;20849;2.4749388;6;433;433;crime and violence
2020;India;police;504;21942;2.2969647;6;433;433;crime and violence
2021;India;police;325;12622;2.5748693;6;433;433;crime and violence
2010;India;inspire;3;1584;0.1893939;7;437;437;empowerment
2011;India;inspire;5;2438;0.2050861;7;437;437;empowerment
2012;India;inspire;7;3634;0.1926252;7;437;437;empowerment
2013;India;inspire;10;4910;0.203666;7;437;437;empowerment
2014;India;inspire;20;7502;0.2665956;7;437;437;empowerment
2015;India;inspire;35;10532;0.3323205;7;437;437;empowerment
2016;India;inspire;56;14012;0.3996574;7;437;437;empowerment
2017;India;inspire;63;17097;0.3684857;7;437;437;empowerment
2018;India;inspire;69;19170;0.3599374;7;437;437;empowerment
2019;India;inspire;73;20849;0.3501367;7;437;437;empowerment
2020;India;inspire;121;21942;0.5514538;7;437;437;empowerment
2021;India;inspire;37;12622;0.293139;7;437;437;empowerment
2010;India;family;18;1584;1.1363636;6;438;438;female stereotypes
2011;India;family;14;2438;0.5742412;6;438;438;female stereotypes
2012;India;family;48;3634;1.3208586;6;438;438;female stereotypes
2013;India;family;51;4910;1.0386965;6;438;438;female stereotypes
2014;India;family;83;7502;1.1063716;6;438;438;female stereotypes
2015;India;family;89;10532;0.8450437;6;438;438;female stereotypes
2016;India;family;144;14012;1.0276906;6;438;438;female stereotypes
2017;India;family;199;17097;1.1639469;6;438;438;female stereotypes
2018;India;family;272;19170;1.4188837;6;438;438;female stereotypes
2019;India;family;296;20849;1.4197324;6;438;438;female stereotypes
2020;India;family;399;21942;1.8184304;6;438;438;female stereotypes
2021;India;family;219;12622;1.7350658;6;438;438;female stereotypes
2010;India;accuse;16;1584;1.010101;6;450;450;crime and violence
2011;India;accuse;17;2438;0.6972929;6;450;450;crime and violence
2012;India;accuse;26;3634;0.7154651;6;450;450;crime and violence
2013;India;accuse;50;4910;1.0183299;6;450;450;crime and violence
2014;India;accuse;60;7502;0.79978669999999;6;450;450;crime and violence
2015;India;accuse;80;10532;0.7595898;6;450;450;crime and violence
2016;India;accuse;115;14012;0.8207251;6;450;450;crime and violence
2017;India;accuse;186;17097;1.0879102;6;450;450;crime and violence
2018;India;accuse;343;19170;1.789254;6;450;450;crime and violence
2019;India;accuse;337;20849;1.6163845;6;450;450;crime and violence
2020;India;accuse;293;21942;1.3353386;6;450;450;crime and violence
2021;India;accuse;185;12622;1.4656948;6;450;450;crime and violence
2010;India;first;57;1584;3.5984848;5;455;452;empowerment
